event_id,event_type,timestamp,customer_id,amount_at_risk,currency,merchant,merchant_category,payment_method,payment_status,error_code,error_description,error_source,error_step,error_reason,fraud_flag,previous_attempts
PAY_03706,payment_failure,2019-11-04 14:30:56,CUST_270,117.03,INR,fraud_Larkin Ltd,kids_pets,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_03707,payment_failure,2019-12-23 07:52:37,CUST_32,9334.18,INR,fraud_Kuphal-Bartoletti,misc_net,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_03708,payment_failure,2019-05-24 10:35:02,CUST_8,1118.01,INR,fraud_Mohr-Bayer,shopping_net,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03709,payment_failure,2019-07-16 14:20:19,CUST_190,429.11,INR,"fraud_Runte, Green and Emard",health_fitness,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03710,payment_failure,2020-06-09 15:48:32,CUST_435,6088.05,INR,fraud_Gibson-Deckow,entertainment,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03711,payment_failure,2019-07-14 14:16:18,CUST_29,106.24,INR,fraud_Emmerich-Rau,personal_care,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_03712,payment_failure,2019-06-15 22:00:17,CUST_317,1615.18,INR,fraud_Nienow PLC,entertainment,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03713,payment_failure,2020-04-19 11:51:47,CUST_25,4887.87,INR,fraud_Mraz-Herzog,gas_transport,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03714,payment_failure,2019-09-09 20:24:57,CUST_489,5395.83,INR,fraud_Kuhn Group,food_dining,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_03715,payment_failure,2019-03-18 20:24:04,CUST_451,8021.95,INR,"fraud_Lakin, Ferry and Beatty",food_dining,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03716,payment_failure,2019-07-13 06:31:49,CUST_412,471.44,INR,fraud_Simonis-Prohaska,misc_pos,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03717,payment_failure,2019-01-08 03:35:47,CUST_574,4661.28,INR,fraud_Rowe-Vandervort,grocery_net,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03718,payment_failure,2020-03-01 23:34:57,CUST_555,6561.15,INR,"fraud_Schumm, McLaughlin and Carter",food_dining,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_03719,payment_failure,2019-02-10 19:29:38,CUST_470,333.66,INR,fraud_McGlynn-Jaskolski,misc_pos,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_03720,payment_failure,2019-12-09 07:48:10,CUST_336,10745.18,INR,fraud_Stracke-Lemke,grocery_pos,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_03721,payment_failure,2020-01-02 05:40:45,CUST_256,362.71,INR,fraud_Kerluke PLC,misc_net,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03722,payment_failure,2020-03-15 09:21:21,CUST_821,7846.82,INR,fraud_Bogisich Inc,grocery_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03723,payment_failure,2020-05-23 15:25:22,CUST_684,5961.89,INR,"fraud_Weber, Thiel and Hammes",kids_pets,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03724,payment_failure,2019-06-21 05:00:22,CUST_335,593.45,INR,"fraud_Tillman, Fritsch and Schmitt",misc_net,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_03725,payment_failure,2019-09-13 21:23:41,CUST_671,191.73,INR,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03726,payment_failure,2020-06-04 01:13:57,CUST_54,22818.36,INR,fraud_Dooley-Thompson,misc_net,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_03727,payment_failure,2020-06-08 22:12:22,CUST_756,2841.09,INR,fraud_Cummerata-Hilpert,entertainment,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_03728,payment_failure,2019-06-27 23:24:02,CUST_525,1184.41,INR,"fraud_Wuckert, Wintheiser and Friesen",home,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03729,payment_failure,2019-05-16 15:58:21,CUST_664,537.84,INR,"fraud_Greenfelder, Bartoletti and Davis",misc_net,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03730,payment_failure,2019-06-06 19:47:55,CUST_488,8186.29,INR,fraud_Wilkinson PLC,kids_pets,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03731,payment_failure,2019-05-29 23:48:57,CUST_143,26258.71,INR,fraud_Miller-Hauck,grocery_pos,card,failed,RISK_BLOCK,Transaction requires risk review before recovery.,risk_engine,risk_screening,fraud_risk,True,2
PAY_03732,payment_failure,2019-06-16 00:38:11,CUST_58,6540.4,INR,fraud_Erdman-Kertzmann,gas_transport,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03733,payment_failure,2019-11-12 23:12:09,CUST_549,585.15,INR,"fraud_Mosciski, Ziemann and Farrell",shopping_net,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_03734,payment_failure,2019-06-02 21:57:19,CUST_194,11195.87,INR,fraud_Champlin and Sons,home,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_03735,payment_failure,2019-02-02 18:28:14,CUST_778,9634.64,INR,fraud_Feil-Morar,health_fitness,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_03736,payment_failure,2019-04-27 00:54:53,CUST_279,4101.86,INR,"fraud_Christiansen, Goyette and Schamberger",gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_03737,payment_failure,2020-02-27 01:38:30,CUST_752,107.9,INR,"fraud_Fadel, Mertz and Rippin",entertainment,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03738,payment_failure,2019-06-20 13:15:18,CUST_735,13382.92,INR,"fraud_Schumm, McLaughlin and Carter",food_dining,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03739,payment_failure,2019-04-28 15:55:22,CUST_540,2045.95,INR,fraud_Kutch-Wilderman,home,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_03740,payment_failure,2019-12-16 22:32:44,CUST_176,330.34,INR,fraud_Morissette LLC,entertainment,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03741,payment_failure,2019-06-17 18:55:46,CUST_616,2489.17,INR,fraud_Bogisich-Weimann,kids_pets,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_03742,payment_failure,2019-04-21 04:54:33,CUST_10,5095.37,INR,fraud_Cole PLC,grocery_pos,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03743,payment_failure,2019-03-25 10:02:02,CUST_270,367.69,INR,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_03744,payment_failure,2019-02-17 15:30:03,CUST_577,10863.04,INR,fraud_Kris-Padberg,shopping_pos,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_03745,payment_failure,2020-02-18 11:21:10,CUST_506,2148.87,INR,fraud_Rowe-Vandervort,grocery_net,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03746,payment_failure,2019-03-20 13:54:47,CUST_828,357.73,INR,fraud_Tromp Group,travel,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_03747,payment_failure,2019-08-29 19:29:29,CUST_200,469.78,INR,fraud_Jast and Sons,food_dining,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03748,payment_failure,2019-05-03 10:24:50,CUST_409,219.12,INR,fraud_Hermann and Sons,shopping_pos,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_03749,payment_failure,2019-04-12 09:01:10,CUST_638,4599.86,INR,fraud_Berge LLC,gas_transport,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,1
PAY_03750,payment_failure,2020-03-24 20:14:04,CUST_468,123.67,INR,fraud_Schiller Ltd,personal_care,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_03751,payment_failure,2019-01-17 21:56:03,CUST_99,5160.11,INR,fraud_Kassulke Inc,entertainment,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03752,payment_failure,2019-09-27 04:11:15,CUST_497,3294.27,INR,"fraud_Tromp, Kerluke and Glover",grocery_net,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03753,payment_failure,2019-02-05 20:12:31,CUST_194,800.95,INR,fraud_Mayert Group,shopping_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03754,payment_failure,2019-07-23 03:07:38,CUST_727,5199.95,INR,fraud_Bins-Rice,gas_transport,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03755,payment_failure,2019-07-14 02:11:32,CUST_763,11751.97,INR,fraud_Lockman Ltd,grocery_pos,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03756,payment_failure,2019-06-19 13:37:23,CUST_607,1933.07,INR,fraud_Kilback and Sons,entertainment,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03757,payment_failure,2019-02-09 21:25:10,CUST_482,4728.51,INR,"fraud_Bahringer, Schoen and Corkery",shopping_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03758,payment_failure,2019-09-06 08:55:53,CUST_761,1718.93,INR,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03759,payment_failure,2019-12-16 01:03:51,CUST_670,8049.34,INR,fraud_Koepp-Parker,grocery_pos,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_03760,payment_failure,2020-03-17 09:48:44,CUST_368,4051.23,INR,fraud_Parisian and Sons,gas_transport,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03761,payment_failure,2019-12-14 05:29:59,CUST_295,4323.47,INR,fraud_Rodriguez Group,gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03762,payment_failure,2019-08-18 03:21:49,CUST_425,4668.75,INR,fraud_Heller-Langosh,gas_transport,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03763,payment_failure,2019-07-08 14:17:13,CUST_76,9862.06,INR,"fraud_Feil, Hilpert and Koss",food_dining,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_03764,payment_failure,2019-09-21 19:14:52,CUST_392,8122.38,INR,fraud_Gaylord-Powlowski,home,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_03765,payment_failure,2019-03-24 09:59:57,CUST_1,288.84,INR,fraud_Huel-Langworth,misc_net,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_03766,payment_failure,2019-09-22 14:15:22,CUST_155,4086.92,INR,fraud_Bogisich-Weimann,kids_pets,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03767,payment_failure,2019-11-14 02:35:35,CUST_703,27005.71,INR,fraud_Hudson-Ratke,grocery_pos,card,failed,RISK_BLOCK,Transaction requires risk review before recovery.,risk_engine,risk_screening,fraud_risk,True,1
PAY_03768,payment_failure,2019-05-05 18:10:13,CUST_22,1105.56,INR,fraud_Wilkinson LLC,personal_care,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03769,payment_failure,2019-11-06 00:09:13,CUST_463,4589.07,INR,"fraud_Yost, Block and Koepp",misc_pos,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03770,payment_failure,2020-03-11 13:01:52,CUST_620,3430.39,INR,fraud_Kozey-Kuhlman,personal_care,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_03771,payment_failure,2019-11-13 22:24:35,CUST_540,7692.44,INR,fraud_Renner Ltd,home,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03772,payment_failure,2020-05-24 13:46:15,CUST_299,1399.38,INR,"fraud_Turcotte, McKenzie and Koss",entertainment,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03773,payment_failure,2020-02-15 22:22:29,CUST_451,678.11,INR,fraud_Dickinson-Rempel,misc_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_03774,payment_failure,2019-07-27 16:46:11,CUST_798,41665.17,INR,"fraud_Ritchie, Bradtke and Stiedemann",travel,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_03775,payment_failure,2020-04-12 13:25:59,CUST_82,46969.7,INR,fraud_Reichert-Weissnat,travel,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03776,payment_failure,2019-08-24 19:18:54,CUST_565,2173.77,INR,"fraud_Lang, Towne and Schuppe",kids_pets,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_03777,payment_failure,2019-12-27 10:10:35,CUST_188,3198.82,INR,fraud_Boyer PLC,shopping_net,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03778,payment_failure,2020-04-12 15:25:45,CUST_200,2110.69,INR,"fraud_Hintz, Bauch and Smith",health_fitness,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_03779,payment_failure,2019-03-23 13:52:51,CUST_584,2234.36,INR,fraud_Lind-Buckridge,entertainment,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03780,payment_failure,2019-11-08 04:10:09,CUST_760,1265.75,INR,fraud_Maggio-Fahey,misc_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03781,payment_failure,2019-06-22 22:24:56,CUST_1,5027.31,INR,fraud_Howe PLC,entertainment,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
PAY_03782,payment_failure,2019-09-05 21:15:03,CUST_202,869.84,INR,fraud_Skiles LLC,home,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03783,payment_failure,2020-04-16 14:57:13,CUST_662,755.3,INR,"fraud_Goyette, Howell and Collier",shopping_pos,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_03784,payment_failure,2019-12-12 16:44:04,CUST_215,31334.16,INR,"fraud_Labadie, Treutel and Bode",shopping_net,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,3
PAY_03785,payment_failure,2019-07-28 00:04:45,CUST_532,4625.59,INR,fraud_DuBuque LLC,grocery_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03786,payment_failure,2019-12-27 21:27:37,CUST_91,267.26,INR,fraud_Schulist Ltd,food_dining,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03787,payment_failure,2019-07-09 11:30:27,CUST_67,11068.88,INR,fraud_Bradtke PLC,grocery_pos,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03788,payment_failure,2019-03-12 04:37:35,CUST_95,800.95,INR,fraud_Koelpin and Sons,misc_net,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_03789,payment_failure,2020-02-23 19:28:11,CUST_217,132.8,INR,"fraud_Douglas, DuBuque and McKenzie",travel,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,0
PAY_03790,payment_failure,2019-10-11 22:35:33,CUST_10,658.19,INR,fraud_Lemke-Gutmann,shopping_net,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,0
PAY_03791,payment_failure,2019-12-04 07:51:09,CUST_505,15797.39,INR,fraud_Cole PLC,grocery_pos,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_03792,payment_failure,2019-04-11 19:19:05,CUST_179,1179.43,INR,fraud_Botsford and Sons,home,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,0
PAY_03793,payment_failure,2019-11-15 17:48:42,CUST_849,7017.65,INR,fraud_Jast and Sons,food_dining,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_03794,payment_failure,2019-12-01 21:17:19,CUST_83,522.07,INR,fraud_Friesen Ltd,health_fitness,netbanking,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_03795,payment_failure,2019-01-06 16:07:50,CUST_38,2504.11,INR,fraud_Cruickshank-Mills,entertainment,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_03796,payment_failure,2020-04-11 13:26:34,CUST_61,1386.1,INR,"fraud_Mueller, Gerhold and Mueller",health_fitness,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_03797,payment_failure,2019-06-12 01:59:59,CUST_309,12460.79,INR,fraud_Lind-Buckridge,entertainment,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_03798,payment_failure,2020-03-02 15:31:02,CUST_201,3105.86,INR,fraud_Morissette LLC,entertainment,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03799,payment_failure,2019-11-10 18:24:49,CUST_10,556.1,INR,fraud_Hudson-Grady,shopping_pos,netbanking,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_03800,payment_failure,2019-03-01 17:39:47,CUST_667,4486.98,INR,fraud_Daugherty LLC,kids_pets,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,2
PAY_03801,payment_failure,2020-04-25 06:11:25,CUST_577,6680.67,INR,fraud_Kutch and Sons,grocery_pos,upi,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,1
PAY_03802,payment_failure,2019-09-16 20:15:47,CUST_289,7203.57,INR,fraud_Goldner-Lemke,entertainment,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03803,payment_failure,2020-03-09 20:11:27,CUST_273,14272.68,INR,fraud_Grimes LLC,entertainment,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,0
PAY_03804,payment_failure,2019-10-04 02:13:05,CUST_590,4791.59,INR,fraud_Mraz-Herzog,gas_transport,netbanking,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03805,payment_failure,2019-04-13 20:55:40,CUST_547,634.95,INR,fraud_Bahringer Group,health_fitness,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03806,payment_failure,2019-07-20 23:02:42,CUST_158,1260.77,INR,fraud_Carroll PLC,health_fitness,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,3
PAY_03807,payment_failure,2019-04-30 05:59:51,CUST_23,136.95,INR,fraud_Torphy-Goyette,shopping_pos,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03808,payment_failure,2019-08-01 02:01:50,CUST_254,439.07,INR,fraud_Kassulke PLC,shopping_net,netbanking,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03809,payment_failure,2019-12-04 20:30:47,CUST_734,365.2,INR,fraud_Kris-Padberg,shopping_pos,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_03810,payment_failure,2020-05-30 12:39:47,CUST_679,12086.46,INR,fraud_Bernier and Sons,kids_pets,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_03811,payment_failure,2020-02-16 13:32:41,CUST_425,754.47,INR,"fraud_Larson, Quitzon and Spencer",travel,card,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,0
PAY_03812,payment_failure,2019-05-27 16:37:54,CUST_157,753.64,INR,fraud_Crona and Sons,kids_pets,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03813,payment_failure,2020-01-15 10:43:57,CUST_142,19032.73,INR,fraud_Deckow-O'Conner,grocery_pos,upi,failed,FUNDS_UNAVAILABLE,Available balance was insufficient for the payment.,bank,authorization,insufficient_funds,False,2
PAY_03814,payment_failure,2020-05-04 11:13:18,CUST_96,8044.36,INR,fraud_Lemke-Gutmann,shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_03815,payment_failure,2020-03-30 18:21:21,CUST_80,10376.66,INR,"fraud_Medhurst, Cartwright and Ebert",personal_care,upi,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,1
PAY_03816,payment_failure,2019-10-29 17:03:34,CUST_179,1420.96,INR,fraud_Stamm-Witting,shopping_net,card,failed,CARD_EXPIRED,The payment card is expired or no longer valid.,customer_payment_method,payment_validation,expired_card,False,3
PAY_03817,payment_failure,2020-05-25 02:16:56,CUST_22,17562.8,INR,fraud_Kunze Inc,grocery_pos,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_03818,payment_failure,2019-10-07 04:54:43,CUST_418,3186.37,INR,fraud_McCullough Group,grocery_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,1
PAY_03819,payment_failure,2019-08-12 23:49:24,CUST_80,4985.81,INR,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,upi,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,1
PAY_03820,payment_failure,2019-08-31 15:38:10,CUST_419,1870.82,INR,"fraud_Towne, Greenholt and Koepp",shopping_net,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,1
PAY_03821,payment_failure,2019-07-07 17:53:48,CUST_139,10521.08,INR,fraud_Reichel Inc,entertainment,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,2
PAY_03822,payment_failure,2019-12-08 23:55:40,CUST_628,276.39,INR,fraud_Jacobi Inc,health_fitness,upi_autopay,failed,MANDATE_FAILED,The recurring payment mandate could not be executed.,bank,mandate_execution,mandate_failure,False,3
PAY_03823,payment_failure,2019-12-22 17:03:18,CUST_833,7129.7,INR,fraud_Connelly-Carter,home,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,2
PAY_03824,payment_failure,2020-06-08 20:26:36,CUST_238,6280.61,INR,"fraud_Dare, Fritsch and Zboncak",health_fitness,card,failed,BANK_TIMEOUT,The issuing bank did not respond within the allowed window.,bank,authorization,bank_timeout,False,3
PAY_03825,payment_failure,2019-12-02 02:43:26,CUST_197,10072.05,INR,fraud_Bogisich Inc,grocery_pos,card,failed,NETWORK_ERROR,A temporary network error interrupted the payment flow.,gateway,payment_processing,network_error,False,2
