event_id,event_type,timestamp,checkout_id,customer_id,amount_at_risk,currency,cart_value,items_count,checkout_started_at,last_activity_at,abandonment_age_minutes,payment_attempted,payment_completed,checkout_completed,abandonment_detected,customer_history_score
CHK_01644,checkout_abandonment,2019-11-06 23:36:22,CHK_SESSION_001644,CUST_778,7531.42,INR,7531.42,8,2019-11-06 20:18:22,2019-11-06 20:21:22,195,False,False,False,True,0.793
CHK_01645,checkout_abandonment,2020-02-28 11:18:18,CHK_SESSION_001645,CUST_146,3887.72,INR,3887.72,4,2020-02-28 07:22:18,2020-02-28 07:26:18,232,False,False,False,True,0.798
CHK_01646,checkout_abandonment,2019-09-07 09:45:34,CHK_SESSION_001646,CUST_370,3973.21,INR,3973.21,4,2019-09-07 05:11:34,2019-09-07 05:16:34,269,False,False,False,True,0.692
CHK_01647,checkout_abandonment,2019-05-19 18:01:02,CHK_SESSION_001647,CUST_328,329.51,INR,329.51,1,2019-05-19 12:49:02,2019-05-19 12:55:02,306,False,False,False,True,0.791
CHK_01648,checkout_abandonment,2020-05-09 17:22:22,CHK_SESSION_001648,CUST_663,5183.35,INR,5183.35,5,2020-05-09 11:32:22,2020-05-09 11:39:22,343,False,False,False,True,0.493
CHK_01649,checkout_abandonment,2019-08-19 20:42:38,CHK_SESSION_001649,CUST_661,14272.68,INR,14272.68,10,2019-08-19 14:14:38,2019-08-19 14:22:38,380,False,False,False,True,0.694
CHK_01650,checkout_abandonment,2019-12-29 18:52:35,CHK_SESSION_001650,CUST_486,7322.26,INR,7322.26,7,2019-12-29 11:46:35,2019-12-29 11:55:35,417,False,False,False,True,0.889
CHK_01651,checkout_abandonment,2019-11-16 21:17:36,CHK_SESSION_001651,CUST_138,3222.89,INR,3222.89,3,2019-11-16 13:43:36,2019-11-16 13:43:36,454,False,False,False,True,0.981
CHK_01652,checkout_abandonment,2020-05-16 02:16:35,CHK_SESSION_001652,CUST_445,4388.21,INR,4388.21,4,2020-05-15 18:04:35,2020-05-15 18:05:35,491,False,False,False,True,0.9
CHK_01653,checkout_abandonment,2019-10-17 00:10:51,CHK_SESSION_001653,CUST_799,15317.65,INR,15317.65,10,2019-10-16 15:20:51,2019-10-16 15:22:51,528,False,False,False,True,0.493
CHK_01654,checkout_abandonment,2019-02-04 01:22:28,CHK_SESSION_001654,CUST_46,336.15,INR,336.15,1,2019-02-03 15:54:28,2019-02-03 15:57:28,565,False,False,False,True,0.992
CHK_01655,checkout_abandonment,2019-10-31 23:05:38,CHK_SESSION_001655,CUST_791,5023.16,INR,5023.16,5,2019-10-31 12:59:38,2019-10-31 13:03:38,602,False,False,False,True,0.593
CHK_01656,checkout_abandonment,2020-05-25 01:05:07,CHK_SESSION_001656,CUST_383,1834.3,INR,1834.3,2,2020-05-24 14:21:07,2020-05-24 14:26:07,639,False,False,False,True,0.883
CHK_01657,checkout_abandonment,2020-01-11 01:26:23,CHK_SESSION_001657,CUST_551,9784.87,INR,9784.87,10,2020-01-10 14:04:23,2020-01-10 14:10:23,676,False,False,False,True,0.688
CHK_01658,checkout_abandonment,2020-05-08 06:32:21,CHK_SESSION_001658,CUST_790,767.75,INR,767.75,1,2020-05-07 18:32:21,2020-05-07 18:39:21,713,False,False,False,True,0.695
CHK_01659,checkout_abandonment,2019-09-03 03:34:19,CHK_SESSION_001659,CUST_303,9330.86,INR,9330.86,9,2019-09-02 14:56:19,2019-09-02 15:04:19,750,False,False,False,True,0.602
CHK_01660,checkout_abandonment,2019-10-29 11:33:19,CHK_SESSION_001660,CUST_200,1624.31,INR,1624.31,2,2019-10-28 22:17:19,2019-10-28 22:26:19,787,False,False,False,True,0.894
CHK_01661,checkout_abandonment,2019-12-12 15:56:24,CHK_SESSION_001661,CUST_119,4510.22,INR,4510.22,5,2019-12-12 02:12:24,2019-12-12 02:12:24,824,False,False,False,True,0.697
CHK_01662,checkout_abandonment,2020-06-02 09:33:31,CHK_SESSION_001662,CUST_474,6181.01,INR,6181.01,6,2020-06-01 19:11:31,2020-06-01 19:12:31,861,False,False,False,True,0.893
CHK_01663,checkout_abandonment,2020-04-03 07:33:56,CHK_SESSION_001663,CUST_591,727.08,INR,727.08,1,2020-04-02 16:33:56,2020-04-02 16:35:56,898,False,False,False,True,0.486
CHK_01664,checkout_abandonment,2019-02-05 13:24:29,CHK_SESSION_001664,CUST_781,12371.98,INR,12371.98,10,2019-02-04 21:46:29,2019-02-04 21:49:29,935,False,False,False,True,0.697
CHK_01665,checkout_abandonment,2020-03-16 18:40:24,CHK_SESSION_001665,CUST_558,6613.44,INR,6613.44,7,2020-03-16 02:24:24,2020-03-16 02:28:24,972,False,False,False,True,0.998
CHK_01666,checkout_abandonment,2019-07-28 00:29:48,CHK_SESSION_001666,CUST_683,33404.18,INR,33404.18,10,2019-07-27 07:35:48,2019-07-27 07:40:48,1009,False,False,False,True,0.69
CHK_01667,checkout_abandonment,2020-05-08 17:05:37,CHK_SESSION_001667,CUST_144,4575.79,INR,4575.79,5,2020-05-07 23:33:37,2020-05-07 23:39:37,1046,False,False,False,True,0.896
CHK_01668,checkout_abandonment,2019-12-12 08:41:42,CHK_SESSION_001668,CUST_877,363.54,INR,363.54,1,2019-12-11 14:31:42,2019-12-11 14:38:42,1083,False,False,False,True,0.593
CHK_01669,checkout_abandonment,2019-10-13 12:26:43,CHK_SESSION_001669,CUST_805,5096.2,INR,5096.2,5,2019-10-12 17:38:43,2019-10-12 17:46:43,1120,False,False,False,True,0.677
CHK_01670,checkout_abandonment,2019-10-23 06:25:06,CHK_SESSION_001670,CUST_828,8237.75,INR,8237.75,8,2019-10-22 10:59:06,2019-10-22 11:08:06,1157,False,False,False,True,0.793
CHK_01671,checkout_abandonment,2019-07-10 11:35:49,CHK_SESSION_001671,CUST_494,180.94,INR,180.94,1,2019-07-09 15:41:49,2019-07-09 15:41:49,1194,False,False,False,True,0.891
CHK_01672,checkout_abandonment,2019-12-28 18:38:43,CHK_SESSION_001672,CUST_531,778.54,INR,778.54,1,2019-12-27 22:06:43,2019-12-27 22:07:43,1231,False,False,False,True,0.99
CHK_01673,checkout_abandonment,2019-03-14 14:14:22,CHK_SESSION_001673,CUST_607,1534.67,INR,1534.67,2,2019-03-13 17:04:22,2019-03-13 17:06:22,1268,False,False,False,True,0.792
CHK_01674,checkout_abandonment,2019-08-15 01:11:54,CHK_SESSION_001674,CUST_455,16444.79,INR,16444.79,10,2019-08-14 03:23:54,2019-08-14 03:26:54,1305,False,False,False,True,0.892
CHK_01675,checkout_abandonment,2020-06-19 00:38:08,CHK_SESSION_001675,CUST_685,7876.7,INR,7876.7,8,2020-06-18 02:12:08,2020-06-18 02:16:08,1342,False,False,False,True,0.602
CHK_01676,checkout_abandonment,2020-04-27 15:08:36,CHK_SESSION_001676,CUST_177,8645.28,INR,8645.28,9,2020-04-26 16:04:36,2020-04-26 16:09:36,1379,False,False,False,True,0.8
CHK_01677,checkout_abandonment,2019-04-13 01:57:46,CHK_SESSION_001677,CUST_375,2840.26,INR,2840.26,3,2019-04-12 02:15:46,2019-04-12 02:21:46,1416,False,False,False,True,0.791
CHK_01678,checkout_abandonment,2019-10-02 13:35:52,CHK_SESSION_001678,CUST_684,595.11,INR,595.11,1,2019-10-02 12:46:52,2019-10-02 12:53:52,42,False,False,False,True,0.59
CHK_01679,checkout_abandonment,2019-12-16 18:47:25,CHK_SESSION_001679,CUST_325,10814.9,INR,10814.9,10,2019-12-16 17:20:25,2019-12-16 17:28:25,79,False,False,False,True,0.89
CHK_01680,checkout_abandonment,2020-01-15 20:27:22,CHK_SESSION_001680,CUST_736,146.08,INR,146.08,1,2020-01-15 18:22:22,2020-01-15 18:31:22,116,False,False,False,True,0.793
CHK_01681,checkout_abandonment,2020-01-12 00:15:18,CHK_SESSION_001681,CUST_640,6237.45,INR,6237.45,6,2020-01-11 21:42:18,2020-01-11 21:42:18,153,False,False,False,True,0.595
CHK_01682,checkout_abandonment,2020-06-02 09:19:10,CHK_SESSION_001682,CUST_883,605.07,INR,605.07,1,2020-06-02 06:08:10,2020-06-02 06:09:10,190,False,False,False,True,0.491
CHK_01683,checkout_abandonment,2019-01-15 06:08:39,CHK_SESSION_001683,CUST_373,8635.32,INR,8635.32,9,2019-01-15 02:19:39,2019-01-15 02:21:39,227,False,False,False,True,0.697
CHK_01684,checkout_abandonment,2019-06-16 16:26:28,CHK_SESSION_001684,CUST_533,10120.19,INR,10120.19,10,2019-06-16 11:59:28,2019-06-16 12:02:28,264,False,False,False,True,0.596
CHK_01685,checkout_abandonment,2019-03-04 22:23:11,CHK_SESSION_001685,CUST_215,7723.98,INR,7723.98,8,2019-03-04 17:18:11,2019-03-04 17:22:11,301,False,False,False,True,0.959
CHK_01686,checkout_abandonment,2019-04-22 17:12:40,CHK_SESSION_001686,CUST_626,537.84,INR,537.84,1,2019-04-22 11:29:40,2019-04-22 11:34:40,338,False,False,False,True,0.688
CHK_01687,checkout_abandonment,2019-12-15 02:26:27,CHK_SESSION_001687,CUST_798,4069.49,INR,4069.49,4,2019-12-14 20:05:27,2019-12-14 20:11:27,375,False,False,False,True,0.692
CHK_01688,checkout_abandonment,2019-12-08 08:38:16,CHK_SESSION_001688,CUST_248,721.27,INR,721.27,1,2019-12-08 01:39:16,2019-12-08 01:46:16,412,False,False,False,True,0.59
CHK_01689,checkout_abandonment,2019-04-23 17:25:40,CHK_SESSION_001689,CUST_260,819.21,INR,819.21,1,2019-04-23 09:48:40,2019-04-23 09:56:40,449,False,False,False,True,0.696
CHK_01690,checkout_abandonment,2020-04-09 22:49:20,CHK_SESSION_001690,CUST_273,3032.82,INR,3032.82,3,2020-04-09 14:34:20,2020-04-09 14:43:20,486,False,False,False,True,0.995
CHK_01691,checkout_abandonment,2019-09-02 06:33:06,CHK_SESSION_001691,CUST_715,234.06,INR,234.06,1,2019-09-01 21:50:06,2019-09-01 21:50:06,523,False,False,False,True,0.888
CHK_01692,checkout_abandonment,2019-07-08 12:50:13,CHK_SESSION_001692,CUST_507,139.44,INR,139.44,1,2019-07-08 03:29:13,2019-07-08 03:30:13,560,False,False,False,True,0.793
CHK_01693,checkout_abandonment,2019-02-04 17:36:21,CHK_SESSION_001693,CUST_332,6824.26,INR,6824.26,7,2019-02-04 07:37:21,2019-02-04 07:39:21,597,False,False,False,True,0.683
CHK_01694,checkout_abandonment,2019-12-07 21:05:02,CHK_SESSION_001694,CUST_235,128.65,INR,128.65,1,2019-12-07 10:28:02,2019-12-07 10:31:02,634,False,False,False,True,0.595
CHK_01695,checkout_abandonment,2019-03-19 06:08:02,CHK_SESSION_001695,CUST_113,4080.28,INR,4080.28,4,2019-03-18 18:53:02,2019-03-18 18:57:02,671,False,False,False,True,0.782
CHK_01696,checkout_abandonment,2020-03-18 10:32:29,CHK_SESSION_001696,CUST_698,268.92,INR,268.92,1,2020-03-17 22:39:29,2020-03-17 22:44:29,708,False,False,False,True,0.691
CHK_01697,checkout_abandonment,2019-04-13 17:59:46,CHK_SESSION_001697,CUST_641,5351.01,INR,5351.01,5,2019-04-13 05:28:46,2019-04-13 05:34:46,745,False,False,False,True,0.896
CHK_01698,checkout_abandonment,2019-08-04 12:29:56,CHK_SESSION_001698,CUST_73,6198.44,INR,6198.44,6,2019-08-03 23:20:56,2019-08-03 23:27:56,782,False,False,False,True,0.784
CHK_01699,checkout_abandonment,2019-03-09 19:31:33,CHK_SESSION_001699,CUST_692,6101.33,INR,6101.33,6,2019-03-09 05:44:33,2019-03-09 05:52:33,819,False,False,False,True,0.892
CHK_01700,checkout_abandonment,2020-03-19 23:46:52,CHK_SESSION_001700,CUST_335,97.11,INR,97.11,1,2020-03-19 09:21:52,2020-03-19 09:30:52,856,False,False,False,True,0.696
CHK_01701,checkout_abandonment,2020-05-10 22:24:26,CHK_SESSION_001701,CUST_698,4271.18,INR,4271.18,4,2020-05-10 07:31:26,2020-05-10 07:31:26,893,False,False,False,True,0.691
CHK_01702,checkout_abandonment,2019-10-03 03:53:46,CHK_SESSION_001702,CUST_461,727.91,INR,727.91,1,2019-10-02 12:22:46,2019-10-02 12:23:46,930,False,False,False,True,0.8
CHK_01703,checkout_abandonment,2019-12-02 23:08:43,CHK_SESSION_001703,CUST_95,7456.72,INR,7456.72,7,2019-12-02 06:59:43,2019-12-02 07:01:43,967,False,False,False,True,0.698
CHK_01704,checkout_abandonment,2019-02-06 04:22:23,CHK_SESSION_001704,CUST_368,703.84,INR,703.84,1,2019-02-05 11:35:23,2019-02-05 11:38:23,1004,False,False,False,True,0.99
CHK_01705,checkout_abandonment,2019-04-21 11:55:53,CHK_SESSION_001705,CUST_524,530.37,INR,530.37,1,2019-04-20 18:30:53,2019-04-20 18:34:53,1041,False,False,False,True,0.489
CHK_01706,checkout_abandonment,2019-09-11 04:31:41,CHK_SESSION_001706,CUST_641,2566.36,INR,2566.36,3,2019-09-10 10:28:41,2019-09-10 10:33:41,1078,False,False,False,True,0.896
CHK_01707,checkout_abandonment,2019-05-25 07:47:30,CHK_SESSION_001707,CUST_704,849.92,INR,849.92,1,2019-05-24 13:06:30,2019-05-24 13:12:30,1115,False,False,False,True,0.501
CHK_01708,checkout_abandonment,2019-11-13 08:50:44,CHK_SESSION_001708,CUST_727,6582.73,INR,6582.73,7,2019-11-12 13:31:44,2019-11-12 13:38:44,1152,False,False,False,True,0.87
CHK_01709,checkout_abandonment,2020-05-20 17:58:03,CHK_SESSION_001709,CUST_540,5535.27,INR,5535.27,6,2020-05-19 22:01:03,2020-05-19 22:09:03,1189,False,False,False,True,0.897
CHK_01710,checkout_abandonment,2019-06-02 15:11:18,CHK_SESSION_001710,CUST_888,4978.34,INR,4978.34,5,2019-06-01 18:36:18,2019-06-01 18:45:18,1226,False,False,False,True,0.594
CHK_01711,checkout_abandonment,2019-09-14 03:48:52,CHK_SESSION_001711,CUST_325,672.3,INR,672.3,1,2019-09-13 06:45:52,2019-09-13 06:45:52,1263,False,False,False,True,0.89
CHK_01712,checkout_abandonment,2019-12-18 11:47:30,CHK_SESSION_001712,CUST_138,317.89,INR,317.89,1,2019-12-17 14:06:30,2019-12-17 14:07:30,1300,False,False,False,True,0.981
CHK_01713,checkout_abandonment,2020-03-03 15:36:57,CHK_SESSION_001713,CUST_800,3922.58,INR,3922.58,4,2020-03-02 17:17:57,2020-03-02 17:19:57,1337,False,False,False,True,0.5
CHK_01714,checkout_abandonment,2019-04-21 17:43:47,CHK_SESSION_001714,CUST_16,670.64,INR,670.64,1,2019-04-20 18:46:47,2019-04-20 18:49:47,1374,False,False,False,True,0.8
CHK_01715,checkout_abandonment,2019-10-30 15:09:52,CHK_SESSION_001715,CUST_481,6192.63,INR,6192.63,6,2019-10-29 15:34:52,2019-10-29 15:38:52,1411,False,False,False,True,0.693
CHK_01716,checkout_abandonment,2019-06-10 13:55:32,CHK_SESSION_001716,CUST_864,279.71,INR,279.71,1,2019-06-10 13:13:32,2019-06-10 13:18:32,37,False,False,False,True,0.597
CHK_01717,checkout_abandonment,2019-06-07 13:23:50,CHK_SESSION_001717,CUST_619,385.12,INR,385.12,1,2019-06-07 12:03:50,2019-06-07 12:09:50,74,False,False,False,True,0.784
CHK_01718,checkout_abandonment,2019-12-26 22:17:25,CHK_SESSION_001718,CUST_33,1819.36,INR,1819.36,2,2019-12-26 20:19:25,2019-12-26 20:26:25,111,False,False,False,True,0.989
CHK_01719,checkout_abandonment,2019-10-26 20:33:44,CHK_SESSION_001719,CUST_734,521.24,INR,521.24,1,2019-10-26 17:57:44,2019-10-26 18:05:44,148,False,False,False,True,0.696
CHK_01720,checkout_abandonment,2020-04-18 00:49:31,CHK_SESSION_001720,CUST_280,1966.27,INR,1966.27,2,2020-04-17 21:35:31,2020-04-17 21:44:31,185,False,False,False,True,0.886
CHK_01721,checkout_abandonment,2019-06-28 13:12:51,CHK_SESSION_001721,CUST_449,2182.07,INR,2182.07,2,2019-06-28 09:30:51,2019-06-28 09:30:51,222,False,False,False,True,0.789
CHK_01722,checkout_abandonment,2019-04-21 10:18:39,CHK_SESSION_001722,CUST_756,4960.08,INR,4960.08,5,2019-04-21 05:58:39,2019-04-21 05:59:39,259,False,False,False,True,0.897
CHK_01723,checkout_abandonment,2019-07-07 21:35:09,CHK_SESSION_001723,CUST_764,3119.14,INR,3119.14,3,2019-07-07 16:37:09,2019-07-07 16:39:09,296,False,False,False,True,0.797
CHK_01724,checkout_abandonment,2020-01-29 06:12:03,CHK_SESSION_001724,CUST_30,117.03,INR,117.03,1,2020-01-29 00:36:03,2020-01-29 00:39:03,333,False,False,False,True,0.49
CHK_01725,checkout_abandonment,2019-07-13 04:37:02,CHK_SESSION_001725,CUST_617,956.99,INR,956.99,1,2019-07-12 22:23:02,2019-07-12 22:27:02,370,False,False,False,True,0.693
CHK_01726,checkout_abandonment,2019-05-15 00:04:59,CHK_SESSION_001726,CUST_658,3210.44,INR,3210.44,3,2019-05-14 17:12:59,2019-05-14 17:17:59,407,False,False,False,True,0.892
CHK_01727,checkout_abandonment,2019-06-10 23:22:31,CHK_SESSION_001727,CUST_328,28755.35,INR,28755.35,10,2019-06-10 15:52:31,2019-06-10 15:58:31,444,False,False,False,True,0.791
CHK_01728,checkout_abandonment,2019-05-09 07:02:52,CHK_SESSION_001728,CUST_479,390.93,INR,390.93,1,2019-05-08 22:54:52,2019-05-08 23:01:52,481,False,False,False,True,0.688
CHK_01729,checkout_abandonment,2019-01-22 23:17:35,CHK_SESSION_001729,CUST_483,3273.52,INR,3273.52,3,2019-01-22 14:31:35,2019-01-22 14:39:35,518,False,False,False,True,0.69
CHK_01730,checkout_abandonment,2019-02-25 05:32:15,CHK_SESSION_001730,CUST_159,2387.91,INR,2387.91,2,2019-02-24 20:08:15,2019-02-24 20:17:15,555,False,False,False,True,0.602
CHK_01731,checkout_abandonment,2019-12-02 02:56:19,CHK_SESSION_001731,CUST_743,600.09,INR,600.09,1,2019-12-01 17:04:19,2019-12-01 17:04:19,592,False,False,False,True,0.789
CHK_01732,checkout_abandonment,2019-09-14 09:01:49,CHK_SESSION_001732,CUST_788,422.47,INR,422.47,1,2019-09-13 22:31:49,2019-09-13 22:32:49,629,False,False,False,True,0.594
CHK_01733,checkout_abandonment,2020-02-23 12:47:21,CHK_SESSION_001733,CUST_681,3083.45,INR,3083.45,3,2020-02-23 01:39:21,2020-02-23 01:41:21,666,False,False,False,True,0.592
CHK_01734,checkout_abandonment,2019-06-14 01:27:42,CHK_SESSION_001734,CUST_457,7118.08,INR,7118.08,7,2019-06-13 13:41:42,2019-06-13 13:44:42,703,False,False,False,True,0.696
CHK_01735,checkout_abandonment,2020-01-26 20:03:19,CHK_SESSION_001735,CUST_131,10335.99,INR,10335.99,10,2020-01-26 07:39:19,2020-01-26 07:43:19,740,False,False,False,True,0.695
CHK_01736,checkout_abandonment,2019-06-08 16:05:39,CHK_SESSION_001736,CUST_276,24030.99,INR,24030.99,10,2019-06-08 03:03:39,2019-06-08 03:08:39,777,False,False,False,True,0.694
CHK_01737,checkout_abandonment,2019-11-19 11:20:40,CHK_SESSION_001737,CUST_187,6693.12,INR,6693.12,7,2019-11-18 21:40:40,2019-11-18 21:46:40,814,False,False,False,True,0.8
CHK_01738,checkout_abandonment,2019-11-03 04:16:36,CHK_SESSION_001738,CUST_124,1877.46,INR,1877.46,2,2019-11-02 13:58:36,2019-11-02 14:05:36,851,False,False,False,True,0.991
CHK_01739,checkout_abandonment,2019-01-09 17:28:10,CHK_SESSION_001739,CUST_453,10740.2,INR,10740.2,10,2019-01-09 02:32:10,2019-01-09 02:40:10,888,False,False,False,True,0.783
CHK_01740,checkout_abandonment,2019-01-13 17:36:20,CHK_SESSION_001740,CUST_803,2402.02,INR,2402.02,2,2019-01-13 02:02:20,2019-01-13 02:11:20,925,False,False,False,True,0.598
CHK_01741,checkout_abandonment,2020-03-15 04:04:33,CHK_SESSION_001741,CUST_743,4397.34,INR,4397.34,4,2020-03-14 12:02:33,2020-03-14 12:02:33,962,False,False,False,True,0.789
CHK_01742,checkout_abandonment,2019-01-03 11:23:12,CHK_SESSION_001742,CUST_187,4106.01,INR,4106.01,4,2019-01-02 18:43:12,2019-01-02 18:44:12,999,False,False,False,True,0.8
CHK_01743,checkout_abandonment,2020-06-15 21:02:32,CHK_SESSION_001743,CUST_451,64625.46,INR,64625.46,10,2020-06-15 03:44:32,2020-06-15 03:46:32,1036,False,False,False,True,0.994
CHK_01744,checkout_abandonment,2019-11-09 03:43:26,CHK_SESSION_001744,CUST_284,6382.7,INR,6382.7,6,2019-11-08 09:47:26,2019-11-08 09:50:26,1073,False,False,False,True,0.884
CHK_01745,checkout_abandonment,2019-05-07 18:23:42,CHK_SESSION_001745,CUST_167,16508.7,INR,16508.7,10,2019-05-06 23:49:42,2019-05-06 23:53:42,1110,False,False,False,True,0.89
CHK_01746,checkout_abandonment,2019-06-13 22:35:57,CHK_SESSION_001746,CUST_595,3507.58,INR,3507.58,4,2019-06-13 03:23:57,2019-06-13 03:28:57,1147,False,False,False,True,0.496
CHK_01747,checkout_abandonment,2019-12-23 12:13:59,CHK_SESSION_001747,CUST_467,11259.78,INR,11259.78,10,2019-12-22 16:23:59,2019-12-22 16:29:59,1184,False,False,False,True,0.895
CHK_01748,checkout_abandonment,2020-04-13 08:43:36,CHK_SESSION_001748,CUST_379,4325.13,INR,4325.13,4,2020-04-12 12:15:36,2020-04-12 12:22:36,1221,False,False,False,True,0.696
CHK_01749,checkout_abandonment,2019-04-09 04:43:12,CHK_SESSION_001749,CUST_372,4413.94,INR,4413.94,4,2019-04-08 07:37:12,2019-04-08 07:45:12,1258,False,False,False,True,0.89
CHK_01750,checkout_abandonment,2019-10-10 01:10:50,CHK_SESSION_001750,CUST_551,13344.74,INR,13344.74,10,2019-10-09 03:26:50,2019-10-09 03:35:50,1295,False,False,False,True,0.688
CHK_01751,checkout_abandonment,2020-05-11 03:08:36,CHK_SESSION_001751,CUST_348,5774.31,INR,5774.31,6,2020-05-10 04:56:36,2020-05-10 04:56:36,1332,False,False,False,True,0.994
CHK_01752,checkout_abandonment,2019-06-14 14:45:28,CHK_SESSION_001752,CUST_440,581.83,INR,581.83,1,2019-06-13 15:55:28,2019-06-13 15:56:28,1369,False,False,False,True,0.691
CHK_01753,checkout_abandonment,2019-03-15 09:03:53,CHK_SESSION_001753,CUST_552,5926.2,INR,5926.2,6,2019-03-14 09:35:53,2019-03-14 09:37:53,1406,False,False,False,True,0.889
CHK_01754,checkout_abandonment,2019-12-25 21:50:18,CHK_SESSION_001754,CUST_373,6815.13,INR,6815.13,7,2019-12-25 21:15:18,2019-12-25 21:18:18,32,False,False,False,True,0.697
CHK_01755,checkout_abandonment,2020-02-04 08:44:22,CHK_SESSION_001755,CUST_297,4106.84,INR,4106.84,4,2020-02-04 07:31:22,2020-02-04 07:35:22,69,False,False,False,True,0.696
CHK_01756,checkout_abandonment,2020-03-14 05:22:15,CHK_SESSION_001756,CUST_726,9257.82,INR,9257.82,9,2020-03-14 03:31:15,2020-03-14 03:36:15,106,False,False,False,True,0.489
CHK_01757,checkout_abandonment,2019-01-29 09:31:07,CHK_SESSION_001757,CUST_674,6051.53,INR,6051.53,6,2019-01-29 07:02:07,2019-01-29 07:08:07,143,False,False,False,True,0.596
CHK_01758,checkout_abandonment,2019-01-27 09:42:03,CHK_SESSION_001758,CUST_889,48564.96,INR,48564.96,10,2019-01-27 06:35:03,2019-01-27 06:42:03,180,False,False,False,True,0.494
CHK_01759,checkout_abandonment,2020-01-17 10:51:13,CHK_SESSION_001759,CUST_237,77646.5,INR,77646.5,10,2020-01-17 07:06:13,2020-01-17 07:14:13,217,False,False,False,True,0.795
CHK_01760,checkout_abandonment,2019-01-10 09:42:26,CHK_SESSION_001760,CUST_441,6284.76,INR,6284.76,6,2019-01-10 05:19:26,2019-01-10 05:28:26,254,False,False,False,True,0.883
CHK_01761,checkout_abandonment,2019-06-30 09:30:59,CHK_SESSION_001761,CUST_196,92.13,INR,92.13,1,2019-06-30 04:39:59,2019-06-30 04:39:59,291,False,False,False,True,0.493
CHK_01762,checkout_abandonment,2019-08-30 10:45:06,CHK_SESSION_001762,CUST_127,1457.48,INR,1457.48,1,2019-08-30 05:16:06,2019-08-30 05:17:06,328,False,False,False,True,0.694
CHK_01763,checkout_abandonment,2020-06-15 15:27:43,CHK_SESSION_001763,CUST_150,161.85,INR,161.85,1,2020-06-15 09:20:43,2020-06-15 09:22:43,365,False,False,False,True,0.698
CHK_01764,checkout_abandonment,2020-03-17 21:12:12,CHK_SESSION_001764,CUST_532,8386.32,INR,8386.32,8,2020-03-17 14:27:12,2020-03-17 14:30:12,402,False,False,False,True,0.685
CHK_01765,checkout_abandonment,2019-09-18 13:45:39,CHK_SESSION_001765,CUST_419,16555.18,INR,16555.18,10,2019-09-18 06:22:39,2019-09-18 06:26:39,439,False,False,False,True,0.798
CHK_01766,checkout_abandonment,2019-03-19 15:16:11,CHK_SESSION_001766,CUST_117,14488.48,INR,14488.48,10,2019-03-19 07:15:11,2019-03-19 07:20:11,476,False,False,False,True,0.794
CHK_01767,checkout_abandonment,2020-04-20 04:58:07,CHK_SESSION_001767,CUST_525,751.15,INR,751.15,1,2020-04-19 20:19:07,2020-04-19 20:25:07,513,False,False,False,True,0.79
CHK_01768,checkout_abandonment,2019-08-05 10:20:24,CHK_SESSION_001768,CUST_563,273.9,INR,273.9,1,2019-08-05 01:03:24,2019-08-05 01:10:24,550,False,False,False,True,0.793
CHK_01769,checkout_abandonment,2019-11-13 12:42:55,CHK_SESSION_001769,CUST_622,15722.69,INR,15722.69,10,2019-11-13 02:47:55,2019-11-13 02:55:55,587,False,False,False,True,0.9
CHK_01770,checkout_abandonment,2019-09-25 13:48:28,CHK_SESSION_001770,CUST_616,3241.98,INR,3241.98,3,2019-09-25 03:15:28,2019-09-25 03:24:28,624,False,False,False,True,0.787
CHK_01771,checkout_abandonment,2019-06-07 02:30:57,CHK_SESSION_001771,CUST_678,259.79,INR,259.79,1,2019-06-06 15:29:57,2019-06-06 15:29:57,661,False,False,False,True,0.801
CHK_01772,checkout_abandonment,2019-05-26 23:39:48,CHK_SESSION_001772,CUST_376,606.73,INR,606.73,1,2019-05-26 12:00:48,2019-05-26 12:01:48,698,False,False,False,True,0.991
CHK_01773,checkout_abandonment,2019-09-29 04:40:28,CHK_SESSION_001773,CUST_375,8109.93,INR,8109.93,8,2019-09-28 16:23:28,2019-09-28 16:25:28,735,False,False,False,True,0.791
CHK_01774,checkout_abandonment,2019-01-01 16:44:40,CHK_SESSION_001774,CUST_244,5148.49,INR,5148.49,5,2019-01-01 03:49:40,2019-01-01 03:52:40,772,False,False,False,True,0.901
CHK_01775,checkout_abandonment,2019-10-30 14:56:27,CHK_SESSION_001775,CUST_153,1096.43,INR,1096.43,1,2019-10-30 01:23:27,2019-10-30 01:27:27,809,False,False,False,True,0.595
CHK_01776,checkout_abandonment,2019-08-12 22:02:26,CHK_SESSION_001776,CUST_391,2680.07,INR,2680.07,3,2019-08-12 07:51:26,2019-08-12 07:56:26,846,False,False,False,True,0.695
CHK_01777,checkout_abandonment,2019-05-19 06:16:00,CHK_SESSION_001777,CUST_312,226.59,INR,226.59,1,2019-05-18 15:27:00,2019-05-18 15:33:00,883,False,False,False,True,0.788
CHK_01778,checkout_abandonment,2020-03-06 07:38:57,CHK_SESSION_001778,CUST_325,5759.37,INR,5759.37,6,2020-03-05 16:11:57,2020-03-05 16:18:57,920,False,False,False,True,0.89
CHK_01779,checkout_abandonment,2019-06-16 18:32:58,CHK_SESSION_001779,CUST_401,705.5,INR,705.5,1,2019-06-16 02:27:58,2019-06-16 02:35:58,957,False,False,False,True,0.492
