event_id,event_type,timestamp,invoice_id,customer_id,amount_at_risk,currency,invoice_date,due_date,days_overdue,payment_status,payment_received,previous_invoice_count,previous_late_payment_count,reminder_count
INV_EVT_00564,overdue_invoice,2026-08-29,INV_000564,B2B_0166,40380.98,INR,2026-04-27,2026-05-27,94,overdue,False,5,0,3
INV_EVT_00565,overdue_invoice,2026-08-29,INV_000565,B2B_0193,149592.62,INR,2026-06-15,2026-06-30,60,overdue,False,4,0,1
INV_EVT_00566,overdue_invoice,2026-08-29,INV_000566,B2B_0286,61815.52,INR,2026-06-19,2026-07-19,41,overdue,False,3,0,2
INV_EVT_00567,overdue_invoice,2026-08-29,INV_000567,B2B_0036,37943.59,INR,2026-07-02,2026-08-01,28,overdue,False,10,3,3
INV_EVT_00568,overdue_invoice,2026-08-29,INV_000568,B2B_0223,27756.01,INR,2026-05-07,2026-06-06,84,overdue,False,14,1,2
INV_EVT_00569,overdue_invoice,2026-08-29,INV_000569,B2B_0148,164185.36,INR,2026-06-26,2026-08-10,19,overdue,False,7,2,3
INV_EVT_00570,overdue_invoice,2026-08-29,INV_000570,B2B_0261,30603.99,INR,2026-05-16,2026-06-30,60,overdue,False,3,2,1
INV_EVT_00571,overdue_invoice,2026-08-29,INV_000571,B2B_0272,62671.12,INR,2026-04-13,2026-05-13,108,overdue,False,3,0,2
INV_EVT_00572,overdue_invoice,2026-08-29,INV_000572,B2B_0021,155179.62,INR,2026-06-16,2026-07-16,44,overdue,False,8,1,1
INV_EVT_00573,overdue_invoice,2026-08-29,INV_000573,B2B_0295,107614.41,INR,2026-07-11,2026-07-26,34,overdue,False,11,1,0
INV_EVT_00574,overdue_invoice,2026-08-29,INV_000574,B2B_0038,88374.53,INR,2026-06-17,2026-07-17,43,overdue,False,14,5,2
INV_EVT_00575,overdue_invoice,2026-08-29,INV_000575,B2B_0228,89052.23,INR,2026-05-03,2026-06-02,88,overdue,False,8,3,0
INV_EVT_00576,overdue_invoice,2026-08-29,INV_000576,B2B_0157,33041.55,INR,2026-05-28,2026-06-27,63,overdue,False,9,1,0
INV_EVT_00577,overdue_invoice,2026-08-29,INV_000577,B2B_0185,39583.56,INR,2026-06-19,2026-07-19,41,overdue,False,11,3,2
INV_EVT_00578,overdue_invoice,2026-08-29,INV_000578,B2B_0056,48491.01,INR,2026-07-08,2026-08-07,22,overdue,False,10,1,3
INV_EVT_00579,overdue_invoice,2026-08-29,INV_000579,B2B_0195,10000.0,INR,2026-06-30,2026-07-15,45,overdue,False,3,0,2
INV_EVT_00580,overdue_invoice,2026-08-29,INV_000580,B2B_0228,50394.39,INR,2026-05-03,2026-06-02,88,overdue,False,8,3,3
INV_EVT_00581,overdue_invoice,2026-08-29,INV_000581,B2B_0190,64809.27,INR,2026-06-03,2026-07-03,57,overdue,False,7,1,2
INV_EVT_00582,overdue_invoice,2026-08-29,INV_000582,B2B_0028,65677.15,INR,2026-04-12,2026-05-12,109,overdue,False,14,3,1
INV_EVT_00583,overdue_invoice,2026-08-29,INV_000583,B2B_0279,63620.12,INR,2026-07-11,2026-08-25,4,overdue,False,8,2,1
INV_EVT_00584,overdue_invoice,2026-08-29,INV_000584,B2B_0201,82537.83,INR,2026-04-13,2026-04-28,123,overdue,False,8,1,0
INV_EVT_00585,overdue_invoice,2026-08-29,INV_000585,B2B_0123,86979.23,INR,2026-06-29,2026-08-13,16,overdue,False,6,1,0
INV_EVT_00586,overdue_invoice,2026-08-29,INV_000586,B2B_0209,257472.76,INR,2026-05-17,2026-06-01,89,overdue,False,8,6,1
INV_EVT_00587,overdue_invoice,2026-08-29,INV_000587,B2B_0055,79483.33,INR,2026-04-22,2026-05-22,99,overdue,False,8,4,3
INV_EVT_00588,overdue_invoice,2026-08-29,INV_000588,B2B_0064,138579.03,INR,2026-06-25,2026-07-25,35,overdue,False,4,0,0
INV_EVT_00589,overdue_invoice,2026-08-29,INV_000589,B2B_0289,43859.37,INR,2026-06-10,2026-07-25,35,overdue,False,11,4,1
INV_EVT_00590,overdue_invoice,2026-08-29,INV_000590,B2B_0278,91284.18,INR,2026-07-17,2026-08-01,28,overdue,False,3,1,3
INV_EVT_00591,overdue_invoice,2026-08-29,INV_000591,B2B_0153,88832.12,INR,2026-05-16,2026-05-31,90,overdue,False,5,1,3
INV_EVT_00592,overdue_invoice,2026-08-29,INV_000592,B2B_0171,58871.38,INR,2026-05-21,2026-06-20,70,overdue,False,14,0,0
INV_EVT_00593,overdue_invoice,2026-08-29,INV_000593,B2B_0223,18127.93,INR,2026-06-08,2026-07-08,52,overdue,False,14,1,2
INV_EVT_00594,overdue_invoice,2026-08-29,INV_000594,B2B_0280,24231.65,INR,2026-06-21,2026-08-05,24,overdue,False,13,5,3
INV_EVT_00595,overdue_invoice,2026-08-29,INV_000595,B2B_0197,101148.21,INR,2026-07-12,2026-08-26,3,overdue,False,3,1,0
INV_EVT_00596,overdue_invoice,2026-08-29,INV_000596,B2B_0116,67946.46,INR,2026-06-17,2026-07-17,43,overdue,False,13,3,1
INV_EVT_00597,overdue_invoice,2026-08-29,INV_000597,B2B_0116,58232.06,INR,2026-07-12,2026-08-26,3,overdue,False,13,3,2
INV_EVT_00598,overdue_invoice,2026-08-29,INV_000598,B2B_0098,41299.23,INR,2026-05-09,2026-05-24,97,overdue,False,12,0,2
INV_EVT_00599,overdue_invoice,2026-08-29,INV_000599,B2B_0218,76219.35,INR,2026-05-16,2026-06-15,75,overdue,False,9,1,3
INV_EVT_00600,overdue_invoice,2026-08-29,INV_000600,B2B_0020,112038.47,INR,2026-07-05,2026-07-20,40,overdue,False,8,2,1
INV_EVT_00601,overdue_invoice,2026-08-29,INV_000601,B2B_0264,312896.35,INR,2026-06-20,2026-07-20,40,overdue,False,5,4,0
INV_EVT_00602,overdue_invoice,2026-08-29,INV_000602,B2B_0187,70494.92,INR,2026-05-15,2026-06-14,76,overdue,False,13,2,3
INV_EVT_00603,overdue_invoice,2026-08-29,INV_000603,B2B_0156,62093.15,INR,2026-04-21,2026-05-21,100,overdue,False,6,0,1
INV_EVT_00604,overdue_invoice,2026-08-29,INV_000604,B2B_0044,88809.63,INR,2026-04-30,2026-05-30,91,overdue,False,3,0,2
INV_EVT_00605,overdue_invoice,2026-08-29,INV_000605,B2B_0084,181208.63,INR,2026-04-10,2026-05-25,96,overdue,False,12,5,3
INV_EVT_00606,overdue_invoice,2026-08-29,INV_000606,B2B_0158,451121.35,INR,2026-07-14,2026-08-13,16,overdue,False,12,2,2
INV_EVT_00607,overdue_invoice,2026-08-29,INV_000607,B2B_0015,112226.28,INR,2026-05-24,2026-06-08,82,overdue,False,8,1,2
INV_EVT_00608,overdue_invoice,2026-08-29,INV_000608,B2B_0077,22845.18,INR,2026-05-20,2026-06-04,86,overdue,False,9,1,1
INV_EVT_00609,overdue_invoice,2026-08-29,INV_000609,B2B_0115,73479.71,INR,2026-07-10,2026-08-09,20,overdue,False,14,8,0
INV_EVT_00610,overdue_invoice,2026-08-29,INV_000610,B2B_0207,29154.78,INR,2026-05-03,2026-06-02,88,overdue,False,11,2,0
INV_EVT_00611,overdue_invoice,2026-08-29,INV_000611,B2B_0179,33471.33,INR,2026-06-13,2026-07-13,47,overdue,False,13,3,2
INV_EVT_00612,overdue_invoice,2026-08-29,INV_000612,B2B_0071,305934.97,INR,2026-06-02,2026-06-17,73,overdue,False,9,1,0
INV_EVT_00613,overdue_invoice,2026-08-29,INV_000613,B2B_0094,54804.24,INR,2026-07-03,2026-07-18,42,overdue,False,3,0,1
INV_EVT_00614,overdue_invoice,2026-08-29,INV_000614,B2B_0231,40942.68,INR,2026-06-16,2026-07-16,44,overdue,False,9,0,2
INV_EVT_00615,overdue_invoice,2026-08-29,INV_000615,B2B_0061,216494.53,INR,2026-07-14,2026-07-29,31,overdue,False,3,0,3
INV_EVT_00616,overdue_invoice,2026-08-29,INV_000616,B2B_0206,77289.74,INR,2026-07-01,2026-07-31,29,overdue,False,7,0,2
INV_EVT_00617,overdue_invoice,2026-08-29,INV_000617,B2B_0072,29448.18,INR,2026-06-19,2026-08-03,26,overdue,False,3,0,2
INV_EVT_00618,overdue_invoice,2026-08-29,INV_000618,B2B_0288,76377.0,INR,2026-04-08,2026-05-08,113,overdue,False,9,1,3
INV_EVT_00619,overdue_invoice,2026-08-29,INV_000619,B2B_0289,23933.74,INR,2026-07-04,2026-07-19,41,overdue,False,11,4,1
INV_EVT_00620,overdue_invoice,2026-08-29,INV_000620,B2B_0225,36758.08,INR,2026-06-05,2026-07-20,40,overdue,False,5,0,2
INV_EVT_00621,overdue_invoice,2026-08-29,INV_000621,B2B_0219,84805.97,INR,2026-05-14,2026-06-28,62,overdue,False,4,0,0
INV_EVT_00622,overdue_invoice,2026-08-29,INV_000622,B2B_0268,10000.0,INR,2026-06-27,2026-07-27,33,overdue,False,3,1,0
INV_EVT_00623,overdue_invoice,2026-08-29,INV_000623,B2B_0280,129490.48,INR,2026-04-17,2026-05-17,104,overdue,False,13,5,3
INV_EVT_00624,overdue_invoice,2026-08-29,INV_000624,B2B_0292,89717.98,INR,2026-07-12,2026-07-27,33,overdue,False,12,2,1
INV_EVT_00625,overdue_invoice,2026-08-29,INV_000625,B2B_0034,143452.64,INR,2026-06-22,2026-07-22,38,overdue,False,6,0,1
INV_EVT_00626,overdue_invoice,2026-08-29,INV_000626,B2B_0042,53716.39,INR,2026-06-23,2026-07-08,52,overdue,False,12,3,0
INV_EVT_00627,overdue_invoice,2026-08-29,INV_000627,B2B_0182,102886.06,INR,2026-05-14,2026-06-13,77,overdue,False,14,1,1
INV_EVT_00628,overdue_invoice,2026-08-29,INV_000628,B2B_0179,33417.23,INR,2026-04-22,2026-05-22,99,overdue,False,13,3,3
INV_EVT_00629,overdue_invoice,2026-08-29,INV_000629,B2B_0103,35207.22,INR,2026-05-20,2026-06-19,71,overdue,False,13,4,3
INV_EVT_00630,overdue_invoice,2026-08-29,INV_000630,B2B_0286,79937.99,INR,2026-06-28,2026-07-28,32,overdue,False,3,0,2
INV_EVT_00631,overdue_invoice,2026-08-29,INV_000631,B2B_0088,75281.89,INR,2026-07-10,2026-08-24,5,overdue,False,6,0,1
INV_EVT_00632,overdue_invoice,2026-08-29,INV_000632,B2B_0241,73152.77,INR,2026-05-08,2026-06-07,83,overdue,False,12,4,3
INV_EVT_00633,overdue_invoice,2026-08-29,INV_000633,B2B_0131,216872.54,INR,2026-04-05,2026-05-05,116,overdue,False,4,0,2
INV_EVT_00634,overdue_invoice,2026-08-29,INV_000634,B2B_0166,59274.54,INR,2026-04-12,2026-04-27,124,overdue,False,5,0,0
INV_EVT_00635,overdue_invoice,2026-08-29,INV_000635,B2B_0069,105641.3,INR,2026-04-12,2026-05-12,109,overdue,False,7,0,2
INV_EVT_00636,overdue_invoice,2026-08-29,INV_000636,B2B_0281,97147.55,INR,2026-06-07,2026-07-07,53,overdue,False,6,1,1
INV_EVT_00637,overdue_invoice,2026-08-29,INV_000637,B2B_0215,83762.05,INR,2026-04-07,2026-05-07,114,overdue,False,4,0,0
INV_EVT_00638,overdue_invoice,2026-08-29,INV_000638,B2B_0185,102643.72,INR,2026-05-23,2026-06-22,68,overdue,False,11,3,1
INV_EVT_00639,overdue_invoice,2026-08-29,INV_000639,B2B_0078,18504.85,INR,2026-04-10,2026-05-25,96,overdue,False,4,1,2
INV_EVT_00640,overdue_invoice,2026-08-29,INV_000640,B2B_0082,47433.59,INR,2026-07-01,2026-07-16,44,overdue,False,12,5,2
INV_EVT_00641,overdue_invoice,2026-08-29,INV_000641,B2B_0051,178270.83,INR,2026-06-17,2026-07-17,43,overdue,False,3,1,3
INV_EVT_00642,overdue_invoice,2026-08-29,INV_000642,B2B_0110,58432.26,INR,2026-06-24,2026-07-09,51,overdue,False,3,1,1
INV_EVT_00643,overdue_invoice,2026-08-29,INV_000643,B2B_0287,129022.37,INR,2026-05-20,2026-06-04,86,overdue,False,4,2,1
INV_EVT_00644,overdue_invoice,2026-08-29,INV_000644,B2B_0003,107698.65,INR,2026-06-07,2026-07-07,53,overdue,False,12,4,3
INV_EVT_00645,overdue_invoice,2026-08-29,INV_000645,B2B_0064,10000.0,INR,2026-05-25,2026-07-09,51,overdue,False,4,0,2
INV_EVT_00646,overdue_invoice,2026-08-29,INV_000646,B2B_0219,25932.12,INR,2026-05-07,2026-06-21,69,overdue,False,4,0,2
INV_EVT_00647,overdue_invoice,2026-08-29,INV_000647,B2B_0222,43406.73,INR,2026-06-07,2026-06-22,68,overdue,False,13,4,0
INV_EVT_00648,overdue_invoice,2026-08-29,INV_000648,B2B_0047,42871.34,INR,2026-05-28,2026-06-27,63,overdue,False,7,0,2
INV_EVT_00649,overdue_invoice,2026-08-29,INV_000649,B2B_0084,51598.08,INR,2026-04-26,2026-05-11,110,overdue,False,12,5,2
INV_EVT_00650,overdue_invoice,2026-08-29,INV_000650,B2B_0284,52293.82,INR,2026-04-19,2026-05-19,102,overdue,False,6,1,2
INV_EVT_00651,overdue_invoice,2026-08-29,INV_000651,B2B_0039,38502.04,INR,2026-05-15,2026-06-14,76,overdue,False,3,1,1
INV_EVT_00652,overdue_invoice,2026-08-29,INV_000652,B2B_0210,43340.45,INR,2026-04-30,2026-06-14,76,overdue,False,11,1,2
INV_EVT_00653,overdue_invoice,2026-08-29,INV_000653,B2B_0166,15485.07,INR,2026-04-16,2026-05-16,105,overdue,False,5,0,3
INV_EVT_00654,overdue_invoice,2026-08-29,INV_000654,B2B_0106,347394.26,INR,2026-05-19,2026-06-18,72,overdue,False,14,5,2
INV_EVT_00655,overdue_invoice,2026-08-29,INV_000655,B2B_0218,223816.54,INR,2026-07-17,2026-08-16,13,overdue,False,9,1,3
INV_EVT_00656,overdue_invoice,2026-08-29,INV_000656,B2B_0012,148260.48,INR,2026-06-02,2026-07-17,43,overdue,False,7,0,1
INV_EVT_00657,overdue_invoice,2026-08-29,INV_000657,B2B_0111,68849.38,INR,2026-04-07,2026-05-07,114,overdue,False,9,0,2
INV_EVT_00658,overdue_invoice,2026-08-29,INV_000658,B2B_0221,35520.57,INR,2026-05-20,2026-06-19,71,overdue,False,3,0,2
INV_EVT_00659,overdue_invoice,2026-08-29,INV_000659,B2B_0147,516057.23,INR,2026-04-13,2026-05-13,108,overdue,False,9,1,2
INV_EVT_00660,overdue_invoice,2026-08-29,INV_000660,B2B_0054,34608.77,INR,2026-06-02,2026-07-02,58,overdue,False,14,3,1
INV_EVT_00661,overdue_invoice,2026-08-29,INV_000661,B2B_0079,230737.82,INR,2026-05-01,2026-05-16,105,overdue,False,3,1,2
INV_EVT_00662,overdue_invoice,2026-08-29,INV_000662,B2B_0191,94075.24,INR,2026-05-29,2026-06-28,62,overdue,False,12,6,1
INV_EVT_00663,overdue_invoice,2026-08-29,INV_000663,B2B_0011,35433.94,INR,2026-06-30,2026-07-15,45,overdue,False,14,1,2
INV_EVT_00664,overdue_invoice,2026-08-29,INV_000664,B2B_0039,38216.69,INR,2026-06-16,2026-07-01,59,overdue,False,3,1,1
INV_EVT_00665,overdue_invoice,2026-08-29,INV_000665,B2B_0132,52440.5,INR,2026-06-22,2026-07-22,38,overdue,False,11,5,3
INV_EVT_00666,overdue_invoice,2026-08-29,INV_000666,B2B_0169,44527.47,INR,2026-06-30,2026-07-30,30,overdue,False,8,1,1
INV_EVT_00667,overdue_invoice,2026-08-29,INV_000667,B2B_0254,23670.06,INR,2026-07-02,2026-08-16,13,overdue,False,6,3,3
INV_EVT_00668,overdue_invoice,2026-08-29,INV_000668,B2B_0238,102992.17,INR,2026-04-07,2026-05-07,114,overdue,False,8,0,3
INV_EVT_00669,overdue_invoice,2026-08-29,INV_000669,B2B_0048,35182.18,INR,2026-05-10,2026-06-09,81,overdue,False,3,0,2
INV_EVT_00670,overdue_invoice,2026-08-29,INV_000670,B2B_0197,134979.92,INR,2026-07-13,2026-08-27,2,overdue,False,3,1,2
INV_EVT_00671,overdue_invoice,2026-08-29,INV_000671,B2B_0024,63564.75,INR,2026-07-13,2026-08-27,2,overdue,False,11,1,2
INV_EVT_00672,overdue_invoice,2026-08-29,INV_000672,B2B_0029,82154.26,INR,2026-07-12,2026-08-11,18,overdue,False,7,2,2
INV_EVT_00673,overdue_invoice,2026-08-29,INV_000673,B2B_0226,80420.33,INR,2026-06-24,2026-07-24,36,overdue,False,13,3,2
INV_EVT_00674,overdue_invoice,2026-08-29,INV_000674,B2B_0294,53749.69,INR,2026-07-06,2026-08-05,24,overdue,False,9,0,0
INV_EVT_00675,overdue_invoice,2026-08-29,INV_000675,B2B_0058,67786.61,INR,2026-04-22,2026-06-06,84,overdue,False,10,4,1
INV_EVT_00676,overdue_invoice,2026-08-29,INV_000676,B2B_0224,84157.98,INR,2026-06-06,2026-07-06,54,overdue,False,13,2,1
INV_EVT_00677,overdue_invoice,2026-08-29,INV_000677,B2B_0211,465029.73,INR,2026-05-16,2026-06-15,75,overdue,False,14,11,3
INV_EVT_00678,overdue_invoice,2026-08-29,INV_000678,B2B_0069,26188.01,INR,2026-05-25,2026-06-24,66,overdue,False,7,0,1
INV_EVT_00679,overdue_invoice,2026-08-29,INV_000679,B2B_0114,41726.36,INR,2026-05-26,2026-06-25,65,overdue,False,12,3,2
INV_EVT_00680,overdue_invoice,2026-08-29,INV_000680,B2B_0188,53659.26,INR,2026-06-15,2026-07-15,45,overdue,False,4,0,1
INV_EVT_00681,overdue_invoice,2026-08-29,INV_000681,B2B_0144,26691.07,INR,2026-05-20,2026-06-19,71,overdue,False,10,0,3
INV_EVT_00682,overdue_invoice,2026-08-29,INV_000682,B2B_0155,25103.41,INR,2026-04-30,2026-06-14,76,overdue,False,8,1,3
INV_EVT_00683,overdue_invoice,2026-08-29,INV_000683,B2B_0210,21023.85,INR,2026-07-03,2026-07-18,42,overdue,False,11,1,2
INV_EVT_00684,overdue_invoice,2026-08-29,INV_000684,B2B_0204,68999.89,INR,2026-06-10,2026-07-10,50,overdue,False,6,2,3
INV_EVT_00685,overdue_invoice,2026-08-29,INV_000685,B2B_0158,47003.12,INR,2026-05-07,2026-06-21,69,overdue,False,12,2,1
INV_EVT_00686,overdue_invoice,2026-08-29,INV_000686,B2B_0230,82404.08,INR,2026-07-05,2026-08-04,25,overdue,False,11,1,0
INV_EVT_00687,overdue_invoice,2026-08-29,INV_000687,B2B_0116,22947.65,INR,2026-07-17,2026-08-16,13,overdue,False,13,3,3
INV_EVT_00688,overdue_invoice,2026-08-29,INV_000688,B2B_0014,35209.87,INR,2026-06-03,2026-07-03,57,overdue,False,5,0,1
INV_EVT_00689,overdue_invoice,2026-08-29,INV_000689,B2B_0129,148835.46,INR,2026-07-05,2026-08-04,25,overdue,False,7,2,2
INV_EVT_00690,overdue_invoice,2026-08-29,INV_000690,B2B_0109,130808.2,INR,2026-06-01,2026-07-01,59,overdue,False,4,4,3
INV_EVT_00691,overdue_invoice,2026-08-29,INV_000691,B2B_0137,20582.56,INR,2026-04-29,2026-05-29,92,overdue,False,7,2,1
INV_EVT_00692,overdue_invoice,2026-08-29,INV_000692,B2B_0175,138607.1,INR,2026-05-25,2026-06-24,66,overdue,False,6,1,2
INV_EVT_00693,overdue_invoice,2026-08-29,INV_000693,B2B_0030,46092.4,INR,2026-06-21,2026-07-21,39,overdue,False,9,6,2
INV_EVT_00694,overdue_invoice,2026-08-29,INV_000694,B2B_0189,29434.79,INR,2026-06-16,2026-07-31,29,overdue,False,13,1,2
INV_EVT_00695,overdue_invoice,2026-08-29,INV_000695,B2B_0029,127618.11,INR,2026-04-09,2026-04-24,127,overdue,False,7,2,2
INV_EVT_00696,overdue_invoice,2026-08-29,INV_000696,B2B_0006,146214.4,INR,2026-06-04,2026-07-04,56,overdue,False,14,4,1
INV_EVT_00697,overdue_invoice,2026-08-29,INV_000697,B2B_0177,10000.0,INR,2026-06-07,2026-07-22,38,overdue,False,8,2,1
INV_EVT_00698,overdue_invoice,2026-08-29,INV_000698,B2B_0155,141658.65,INR,2026-06-11,2026-07-11,49,overdue,False,8,1,2
INV_EVT_00699,overdue_invoice,2026-08-29,INV_000699,B2B_0243,47467.64,INR,2026-04-15,2026-05-15,106,overdue,False,5,2,3
INV_EVT_00700,overdue_invoice,2026-08-29,INV_000700,B2B_0029,46399.0,INR,2026-06-28,2026-07-28,32,overdue,False,7,2,3
INV_EVT_00701,overdue_invoice,2026-08-29,INV_000701,B2B_0040,52220.06,INR,2026-04-20,2026-05-20,101,overdue,False,10,1,1
INV_EVT_00702,overdue_invoice,2026-08-29,INV_000702,B2B_0276,165180.71,INR,2026-06-10,2026-07-10,50,overdue,False,12,4,1
INV_EVT_00703,overdue_invoice,2026-08-29,INV_000703,B2B_0032,191220.53,INR,2026-05-24,2026-07-08,52,overdue,False,10,0,2
INV_EVT_00704,overdue_invoice,2026-08-29,INV_000704,B2B_0136,91002.36,INR,2026-05-11,2026-06-10,80,overdue,False,7,5,3
INV_EVT_00705,overdue_invoice,2026-08-29,INV_000705,B2B_0166,129233.05,INR,2026-05-22,2026-06-21,69,overdue,False,5,0,2
INV_EVT_00706,overdue_invoice,2026-08-29,INV_000706,B2B_0246,378645.81,INR,2026-04-06,2026-05-06,115,overdue,False,13,3,0
INV_EVT_00707,overdue_invoice,2026-08-29,INV_000707,B2B_0006,67745.97,INR,2026-04-26,2026-05-26,95,overdue,False,14,4,3
INV_EVT_00708,overdue_invoice,2026-08-29,INV_000708,B2B_0241,30565.98,INR,2026-05-27,2026-06-11,79,overdue,False,12,4,1
INV_EVT_00709,overdue_invoice,2026-08-29,INV_000709,B2B_0142,104409.79,INR,2026-06-20,2026-08-04,25,overdue,False,4,0,1
INV_EVT_00710,overdue_invoice,2026-08-29,INV_000710,B2B_0242,120527.08,INR,2026-05-27,2026-06-26,64,overdue,False,9,2,2
INV_EVT_00711,overdue_invoice,2026-08-29,INV_000711,B2B_0004,60593.62,INR,2026-06-01,2026-07-01,59,overdue,False,12,1,1
INV_EVT_00712,overdue_invoice,2026-08-29,INV_000712,B2B_0243,59008.6,INR,2026-06-18,2026-07-18,42,overdue,False,5,2,2
INV_EVT_00713,overdue_invoice,2026-08-29,INV_000713,B2B_0007,382338.02,INR,2026-06-23,2026-07-23,37,overdue,False,10,1,2
INV_EVT_00714,overdue_invoice,2026-08-29,INV_000714,B2B_0230,56073.62,INR,2026-06-05,2026-07-20,40,overdue,False,11,1,3
INV_EVT_00715,overdue_invoice,2026-08-29,INV_000715,B2B_0232,33773.75,INR,2026-05-09,2026-05-24,97,overdue,False,5,0,3
INV_EVT_00716,overdue_invoice,2026-08-29,INV_000716,B2B_0052,10000.0,INR,2026-04-14,2026-05-14,107,overdue,False,4,1,3
INV_EVT_00717,overdue_invoice,2026-08-29,INV_000717,B2B_0299,132812.57,INR,2026-06-03,2026-06-18,72,overdue,False,10,1,1
INV_EVT_00718,overdue_invoice,2026-08-29,INV_000718,B2B_0266,191042.2,INR,2026-06-27,2026-08-11,18,overdue,False,9,2,2
INV_EVT_00719,overdue_invoice,2026-08-29,INV_000719,B2B_0176,27161.35,INR,2026-06-22,2026-08-06,23,overdue,False,4,0,1
INV_EVT_00720,overdue_invoice,2026-08-29,INV_000720,B2B_0192,110242.55,INR,2026-05-30,2026-06-29,61,overdue,False,12,1,3
INV_EVT_00721,overdue_invoice,2026-08-29,INV_000721,B2B_0089,52879.31,INR,2026-04-04,2026-05-04,117,overdue,False,4,1,2
INV_EVT_00722,overdue_invoice,2026-08-29,INV_000722,B2B_0019,73162.2,INR,2026-04-09,2026-05-09,112,overdue,False,9,0,1
INV_EVT_00723,overdue_invoice,2026-08-29,INV_000723,B2B_0053,43433.37,INR,2026-05-18,2026-07-02,58,overdue,False,5,1,2
INV_EVT_00724,overdue_invoice,2026-08-29,INV_000724,B2B_0107,68966.11,INR,2026-05-05,2026-06-04,86,overdue,False,12,0,1
INV_EVT_00725,overdue_invoice,2026-08-29,INV_000725,B2B_0054,139051.04,INR,2026-06-26,2026-08-10,19,overdue,False,14,3,3
INV_EVT_00726,overdue_invoice,2026-08-29,INV_000726,B2B_0185,46423.25,INR,2026-05-14,2026-06-28,62,overdue,False,11,3,1
INV_EVT_00727,overdue_invoice,2026-08-29,INV_000727,B2B_0181,40609.67,INR,2026-04-08,2026-04-23,128,overdue,False,7,0,1
INV_EVT_00728,overdue_invoice,2026-08-29,INV_000728,B2B_0226,31208.69,INR,2026-05-21,2026-06-20,70,overdue,False,13,3,1
INV_EVT_00729,overdue_invoice,2026-08-29,INV_000729,B2B_0006,171700.26,INR,2026-06-29,2026-07-14,46,overdue,False,14,4,1
INV_EVT_00730,overdue_invoice,2026-08-29,INV_000730,B2B_0291,35924.87,INR,2026-07-16,2026-07-31,29,overdue,False,12,7,1
INV_EVT_00731,overdue_invoice,2026-08-29,INV_000731,B2B_0117,114972.61,INR,2026-07-03,2026-07-18,42,overdue,False,6,2,2
INV_EVT_00732,overdue_invoice,2026-08-29,INV_000732,B2B_0014,25901.89,INR,2026-05-20,2026-07-04,56,overdue,False,5,0,1
INV_EVT_00733,overdue_invoice,2026-08-29,INV_000733,B2B_0148,12761.46,INR,2026-05-02,2026-06-16,74,overdue,False,7,2,2
INV_EVT_00734,overdue_invoice,2026-08-29,INV_000734,B2B_0070,44708.06,INR,2026-06-11,2026-07-26,34,overdue,False,5,4,0
INV_EVT_00735,overdue_invoice,2026-08-29,INV_000735,B2B_0263,84412.41,INR,2026-06-08,2026-06-23,67,overdue,False,5,4,2
INV_EVT_00736,overdue_invoice,2026-08-29,INV_000736,B2B_0053,166337.41,INR,2026-07-02,2026-08-01,28,overdue,False,5,1,3
INV_EVT_00737,overdue_invoice,2026-08-29,INV_000737,B2B_0254,132184.41,INR,2026-06-18,2026-07-18,42,overdue,False,6,3,2
INV_EVT_00738,overdue_invoice,2026-08-29,INV_000738,B2B_0171,90539.16,INR,2026-06-05,2026-07-05,55,overdue,False,14,0,3
INV_EVT_00739,overdue_invoice,2026-08-29,INV_000739,B2B_0044,10000.0,INR,2026-07-14,2026-08-28,1,overdue,False,3,0,1
INV_EVT_00740,overdue_invoice,2026-08-29,INV_000740,B2B_0268,102884.92,INR,2026-05-27,2026-06-26,64,overdue,False,3,1,3
INV_EVT_00741,overdue_invoice,2026-08-29,INV_000741,B2B_0105,21543.04,INR,2026-04-22,2026-05-22,99,overdue,False,3,0,0
INV_EVT_00742,overdue_invoice,2026-08-29,INV_000742,B2B_0039,40170.88,INR,2026-05-03,2026-06-17,73,overdue,False,3,1,3
INV_EVT_00743,overdue_invoice,2026-08-29,INV_000743,B2B_0014,291986.96,INR,2026-06-21,2026-07-21,39,overdue,False,5,0,3
INV_EVT_00744,overdue_invoice,2026-08-29,INV_000744,B2B_0075,156143.98,INR,2026-05-15,2026-06-29,61,overdue,False,12,1,3
INV_EVT_00745,overdue_invoice,2026-08-29,INV_000745,B2B_0160,29698.07,INR,2026-05-05,2026-06-19,71,overdue,False,11,2,1
INV_EVT_00746,overdue_invoice,2026-08-29,INV_000746,B2B_0165,53334.11,INR,2026-06-22,2026-07-22,38,overdue,False,13,6,0
INV_EVT_00747,overdue_invoice,2026-08-29,INV_000747,B2B_0220,131872.33,INR,2026-06-11,2026-07-11,49,overdue,False,9,2,2
INV_EVT_00748,overdue_invoice,2026-08-29,INV_000748,B2B_0242,62633.98,INR,2026-05-15,2026-06-14,76,overdue,False,9,2,0
INV_EVT_00749,overdue_invoice,2026-08-29,INV_000749,B2B_0239,59330.17,INR,2026-06-20,2026-07-05,55,overdue,False,12,3,2
INV_EVT_00750,overdue_invoice,2026-08-29,INV_000750,B2B_0152,28801.9,INR,2026-05-27,2026-06-26,64,overdue,False,4,0,1
INV_EVT_00751,overdue_invoice,2026-08-29,INV_000751,B2B_0195,108326.91,INR,2026-06-19,2026-07-04,56,overdue,False,3,0,0
